# Observable End terrain around two small outer islands.
# Seed: 2714024796 (signed -1580942500).
# Format: X Y Z 1=end-stone, 0=air.
-1027 56 -863 0
-1027 57 -863 0
-1027 58 -863 0
-1027 59 -863 0
-1027 60 -863 0
-1026 50 -863 0
-1026 51 -863 0
-1026 52 -863 0
-1026 53 -863 0
-1026 54 -863 0
-1026 55 -863 0
-1026 56 -863 0
-1026 57 -863 0
-1026 58 -863 0
-1026 59 -863 0
-1026 60 -863 0
-1025 50 -863 0
-1025 51 -863 0
-1025 52 -863 0
-1025 53 -863 0
-1025 54 -863 0
-1025 55 -863 0
-1025 56 -863 0
-1025 57 -863 0
-1025 58 -863 1
-1025 59 -863 0
-1025 60 -863 0
-1024 50 -863 0
-1024 51 -863 0
-1024 52 -863 0
-1024 53 -863 0
-1024 54 -863 0
-1024 55 -863 0
-1024 56 -863 0
-1024 57 -863 1
-1024 58 -863 1
-1024 59 -863 0
-1024 60 -863 0
-1023 50 -863 0
-1023 51 -863 0
-1023 52 -863 0
-1023 53 -863 0
-1023 54 -863 0
-1023 55 -863 1
-1023 56 -863 1
-1023 57 -863 1
-1023 58 -863 1
-1023 59 -863 0
-1023 60 -863 0
-1022 50 -863 0
-1022 51 -863 0
-1022 52 -863 0
-1022 53 -863 0
-1022 54 -863 1
-1022 55 -863 1
-1022 56 -863 1
-1022 57 -863 1
-1022 58 -863 1
-1022 59 -863 0
-1022 60 -863 0
-1021 50 -863 0
-1021 51 -863 0
-1021 52 -863 0
-1021 53 -863 0
-1021 54 -863 1
-1021 55 -863 1
-1021 56 -863 1
-1021 57 -863 1
-1021 58 -863 1
-1021 59 -863 0
-1021 60 -863 0
-1020 50 -863 0
-1020 51 -863 0
-1020 52 -863 0
-1020 53 -863 0
-1020 54 -863 1
-1020 55 -863 1
-1020 56 -863 1
-1020 57 -863 1
-1020 58 -863 1
-1020 59 -863 0
-1020 60 -863 0
-1019 50 -863 0
-1019 51 -863 0
-1019 52 -863 0
-1019 53 -863 0
-1019 54 -863 0
-1019 55 -863 1
-1019 56 -863 1
-1019 57 -863 1
-1019 58 -863 1
-1019 59 -863 0
-1019 60 -863 0
-1018 50 -863 0
-1018 51 -863 0
-1018 52 -863 0
-1018 53 -863 0
-1018 54 -863 0
-1018 55 -863 0
-1018 56 -863 0
-1018 57 -863 1
-1018 58 -863 1
-1018 59 -863 0
-1018 60 -863 0
-1017 50 -863 0
-1017 51 -863 0
-1017 52 -863 0
-1017 53 -863 0
-1017 54 -863 0
-1017 55 -863 0
-1017 56 -863 0
-1017 57 -863 0
-1017 58 -863 1
-1017 59 -863 0
-1017 60 -863 0
-1016 50 -863 0
-1016 51 -863 0
-1016 52 -863 0
-1016 53 -863 0
-1016 54 -863 0
-1016 55 -863 0
-1016 56 -863 0
-1016 57 -863 0
-1016 58 -863 0
-1016 59 -863 0
-1016 60 -863 0
-1015 50 -863 0
-1015 51 -863 0
-1015 52 -863 0
-1015 53 -863 0
-1015 54 -863 0
-1015 55 -863 0
-1015 56 -863 0
-1015 57 -863 0
-1015 58 -863 0
-1015 59 -863 0
-1015 60 -863 0
-1027 50 -862 0
-1027 51 -862 0
-1027 52 -862 0
-1027 53 -862 0
-1027 54 -862 0
-1027 55 -862 0
-1027 56 -862 0
-1027 57 -862 0
-1027 58 -862 0
-1027 59 -862 0
-1027 60 -862 0
-1026 50 -862 0
-1026 51 -862 0
-1026 52 -862 0
-1026 53 -862 0
-1026 54 -862 0
-1026 55 -862 0
-1026 56 -862 0
-1026 57 -862 0
-1026 58 -862 0
-1026 59 -862 0
-1026 60 -862 0
-1025 50 -862 0
-1025 51 -862 0
-1025 52 -862 0
-1025 53 -862 0
-1025 54 -862 0
-1025 55 -862 0
-1025 56 -862 0
-1025 57 -862 0
-1025 58 -862 1
-1025 59 -862 0
-1025 60 -862 0
-1024 50 -862 0
-1024 51 -862 0
-1024 52 -862 0
-1024 53 -862 0
-1024 54 -862 0
-1024 55 -862 0
-1024 56 -862 0
-1024 57 -862 0
-1024 58 -862 1
-1024 59 -862 0
-1024 60 -862 0
-1023 50 -862 0
-1023 51 -862 0
-1023 52 -862 0
-1023 53 -862 0
-1023 54 -862 0
-1023 55 -862 0
-1023 56 -862 1
-1023 57 -862 1
-1023 58 -862 1
-1023 59 -862 0
-1023 60 -862 0
-1022 50 -862 0
-1022 51 -862 0
-1022 52 -862 0
-1022 53 -862 0
-1022 54 -862 0
-1022 55 -862 1
-1022 56 -862 1
-1022 57 -862 1
-1022 58 -862 1
-1022 59 -862 0
-1022 60 -862 0
-1021 50 -862 0
-1021 51 -862 0
-1021 52 -862 0
-1021 53 -862 0
-1021 54 -862 0
-1021 55 -862 1
-1021 56 -862 1
-1021 57 -862 1
-1021 58 -862 1
-1021 59 -862 0
-1021 60 -862 0
-1020 50 -862 0
-1020 51 -862 0
-1020 52 -862 0
-1020 53 -862 0
-1020 54 -862 0
-1020 55 -862 1
-1020 56 -862 1
-1020 57 -862 1
-1020 58 -862 1
-1020 59 -862 0
-1020 60 -862 0
-1019 50 -862 0
-1019 51 -862 0
-1019 52 -862 0
-1019 53 -862 0
-1019 54 -862 0
-1019 55 -862 0
-1019 56 -862 1
-1019 57 -862 1
-1019 58 -862 1
-1019 59 -862 0
-1019 60 -862 0
-1018 50 -862 0
-1018 51 -862 0
-1018 52 -862 0
-1018 53 -862 0
-1018 54 -862 0
-1018 55 -862 0
-1018 56 -862 0
-1018 57 -862 0
-1018 58 -862 1
-1018 59 -862 0
-1018 60 -862 0
-1017 50 -862 0
-1017 51 -862 0
-1017 52 -862 0
-1017 53 -862 0
-1017 54 -862 0
-1017 55 -862 0
-1017 56 -862 0
-1017 57 -862 0
-1017 58 -862 1
-1017 59 -862 0
-1017 60 -862 0
-1016 50 -862 0
-1016 51 -862 0
-1016 52 -862 0
-1016 53 -862 0
-1016 54 -862 0
-1016 55 -862 0
-1016 56 -862 0
-1016 57 -862 0
-1016 58 -862 0
-1016 59 -862 0
-1016 60 -862 0
-1015 50 -862 0
-1015 51 -862 0
-1015 52 -862 0
-1015 53 -862 0
-1015 54 -862 0
-1015 55 -862 0
-1015 56 -862 0
-1015 57 -862 0
-1015 58 -862 0
-1015 59 -862 0
-1015 60 -862 0
-1027 50 -861 0
-1027 51 -861 0
-1027 52 -861 0
-1027 53 -861 0
-1027 54 -861 0
-1027 55 -861 0
-1027 56 -861 0
-1027 57 -861 0
-1027 58 -861 0
-1027 59 -861 0
-1027 60 -861 0
-1026 50 -861 0
-1026 51 -861 0
-1026 52 -861 0
-1026 53 -861 0
-1026 54 -861 0
-1026 55 -861 0
-1026 56 -861 0
-1026 57 -861 0
-1026 58 -861 0
-1026 59 -861 0
-1026 60 -861 0
-1025 50 -861 0
-1025 51 -861 0
-1025 52 -861 0
-1025 53 -861 0
-1025 54 -861 0
-1025 55 -861 0
-1025 56 -861 0
-1025 57 -861 0
-1025 58 -861 1
-1025 59 -861 0
-1025 60 -861 0
-1024 50 -861 0
-1024 51 -861 0
-1024 52 -861 0
-1024 53 -861 0
-1024 54 -861 0
-1024 55 -861 0
-1024 56 -861 0
-1024 57 -861 0
-1024 58 -861 1
-1024 59 -861 0
-1024 60 -861 0
-1023 50 -861 0
-1023 51 -861 0
-1023 52 -861 0
-1023 53 -861 0
-1023 54 -861 0
-1023 55 -861 0
-1023 56 -861 0
-1023 57 -861 0
-1023 58 -861 1
-1023 59 -861 0
-1023 60 -861 0
-1022 50 -861 0
-1022 51 -861 0
-1022 52 -861 0
-1022 53 -861 0
-1022 54 -861 0
-1022 55 -861 0
-1022 56 -861 0
-1022 57 -861 1
-1022 58 -861 1
-1022 59 -861 0
-1022 60 -861 0
-1021 50 -861 0
-1021 51 -861 0
-1021 52 -861 0
-1021 53 -861 0
-1021 54 -861 0
-1021 55 -861 0
-1021 56 -861 0
-1021 57 -861 1
-1021 58 -861 1
-1021 59 -861 0
-1021 60 -861 0
-1020 50 -861 0
-1020 51 -861 0
-1020 52 -861 0
-1020 53 -861 0
-1020 54 -861 0
-1020 55 -861 0
-1020 56 -861 0
-1020 57 -861 1
-1020 58 -861 1
-1020 59 -861 0
-1020 60 -861 0
-1019 50 -861 0
-1019 51 -861 0
-1019 52 -861 0
-1019 53 -861 0
-1019 54 -861 0
-1019 55 -861 0
-1019 56 -861 0
-1019 57 -861 0
-1019 58 -861 1
-1019 59 -861 0
-1019 60 -861 0
-1018 50 -861 0
-1018 51 -861 0
-1018 52 -861 0
-1018 53 -861 0
-1018 54 -861 0
-1018 55 -861 0
-1018 56 -861 0
-1018 57 -861 0
-1018 58 -861 1
-1018 59 -861 0
-1018 60 -861 0
-1017 50 -861 0
-1017 51 -861 0
-1017 52 -861 0
-1017 53 -861 0
-1017 54 -861 0
-1017 55 -861 0
-1017 56 -861 0
-1017 57 -861 0
-1017 58 -861 1
-1017 59 -861 0
-1017 60 -861 0
-1016 50 -861 0
-1016 51 -861 0
-1016 52 -861 0
-1016 53 -861 0
-1016 54 -861 0
-1016 55 -861 0
-1016 56 -861 0
-1016 57 -861 0
-1016 58 -861 0
-1016 59 -861 0
-1016 60 -861 0
-1015 50 -861 0
-1015 51 -861 0
-1015 52 -861 0
-1015 53 -861 0
-1015 54 -861 0
-1015 55 -861 0
-1015 56 -861 0
-1015 57 -861 0
-1015 58 -861 0
-1015 59 -861 0
-1015 60 -861 0
-1027 50 -860 0
-1027 51 -860 0
-1027 52 -860 0
-1027 53 -860 0
-1027 54 -860 0
-1027 55 -860 0
-1027 56 -860 0
-1027 57 -860 0
-1027 58 -860 0
-1027 59 -860 0
-1027 60 -860 0
-1026 50 -860 0
-1026 51 -860 0
-1026 52 -860 0
-1026 53 -860 0
-1026 54 -860 0
-1026 55 -860 0
-1026 56 -860 0
-1026 57 -860 0
-1026 58 -860 0
-1026 59 -860 0
-1026 60 -860 0
-1025 50 -860 0
-1025 51 -860 0
-1025 52 -860 0
-1025 53 -860 0
-1025 54 -860 0
-1025 55 -860 0
-1025 56 -860 0
-1025 57 -860 0
-1025 58 -860 0
-1025 59 -860 0
-1025 60 -860 0
-1024 50 -860 0
-1024 51 -860 0
-1024 52 -860 0
-1024 53 -860 0
-1024 54 -860 0
-1024 55 -860 0
-1024 56 -860 0
-1024 57 -860 0
-1024 58 -860 1
-1024 59 -860 0
-1024 60 -860 0
-1023 50 -860 0
-1023 51 -860 0
-1023 52 -860 0
-1023 53 -860 0
-1023 54 -860 0
-1023 55 -860 0
-1023 56 -860 0
-1023 57 -860 0
-1023 58 -860 1
-1023 59 -860 0
-1023 60 -860 0
-1022 50 -860 0
-1022 51 -860 0
-1022 52 -860 0
-1022 53 -860 0
-1022 54 -860 0
-1022 55 -860 0
-1022 56 -860 0
-1022 57 -860 0
-1022 58 -860 1
-1022 59 -860 0
-1022 60 -860 0
-1021 50 -860 0
-1021 51 -860 0
-1021 52 -860 0
-1021 53 -860 0
-1021 54 -860 0
-1021 55 -860 0
-1021 56 -860 0
-1021 57 -860 0
-1021 58 -860 1
-1021 59 -860 0
-1021 60 -860 0
-1020 50 -860 0
-1020 51 -860 0
-1020 52 -860 0
-1020 53 -860 0
-1020 54 -860 0
-1020 55 -860 0
-1020 56 -860 0
-1020 57 -860 0
-1020 58 -860 1
-1020 59 -860 0
-1020 60 -860 0
-1019 50 -860 0
-1019 51 -860 0
-1019 52 -860 0
-1019 53 -860 0
-1019 54 -860 0
-1019 55 -860 0
-1019 56 -860 0
-1019 57 -860 0
-1019 58 -860 1
-1019 59 -860 0
-1019 60 -860 0
-1018 50 -860 0
-1018 51 -860 0
-1018 52 -860 0
-1018 53 -860 0
-1018 54 -860 0
-1018 55 -860 0
-1018 56 -860 0
-1018 57 -860 0
-1018 58 -860 1
-1018 59 -860 0
-1018 60 -860 0
-1017 50 -860 0
-1017 51 -860 0
-1017 52 -860 0
-1017 53 -860 0
-1017 54 -860 0
-1017 55 -860 0
-1017 56 -860 0
-1017 57 -860 0
-1017 58 -860 0
-1017 59 -860 0
-1017 60 -860 0
-1016 50 -860 0
-1016 51 -860 0
-1016 52 -860 0
-1016 53 -860 0
-1016 54 -860 0
-1016 55 -860 0
-1016 56 -860 0
-1016 57 -860 0
-1016 58 -860 0
-1016 59 -860 0
-1016 60 -860 0
-1015 50 -860 0
-1015 51 -860 0
-1015 52 -860 0
-1015 53 -860 0
-1015 54 -860 0
-1015 55 -860 0
-1015 56 -860 0
-1015 57 -860 0
-1015 58 -860 0
-1015 59 -860 0
-1015 60 -860 0
-1027 50 -859 0
-1027 51 -859 0
-1027 52 -859 0
-1027 53 -859 0
-1027 54 -859 0
-1027 55 -859 0
-1027 56 -859 0
-1027 57 -859 0
-1027 58 -859 0
-1027 59 -859 0
-1027 60 -859 0
-1026 50 -859 0
-1026 51 -859 0
-1026 52 -859 0
-1026 53 -859 0
-1026 54 -859 0
-1026 55 -859 0
-1026 56 -859 0
-1026 57 -859 0
-1026 58 -859 0
-1026 59 -859 0
-1026 60 -859 0
-1025 50 -859 0
-1025 51 -859 0
-1025 52 -859 0
-1025 53 -859 0
-1025 54 -859 0
-1025 55 -859 0
-1025 56 -859 0
-1025 57 -859 0
-1025 58 -859 0
-1025 59 -859 0
-1025 60 -859 0
-1024 50 -859 0
-1024 51 -859 0
-1024 52 -859 0
-1024 53 -859 0
-1024 54 -859 0
-1024 55 -859 0
-1024 56 -859 0
-1024 57 -859 0
-1024 58 -859 0
-1024 59 -859 0
-1024 60 -859 0
-1023 50 -859 0
-1023 51 -859 0
-1023 52 -859 0
-1023 53 -859 0
-1023 54 -859 0
-1023 55 -859 0
-1023 56 -859 0
-1023 57 -859 0
-1023 58 -859 0
-1023 59 -859 0
-1023 60 -859 0
-1022 50 -859 0
-1022 51 -859 0
-1022 52 -859 0
-1022 53 -859 0
-1022 54 -859 0
-1022 55 -859 0
-1022 56 -859 0
-1022 57 -859 0
-1022 58 -859 0
-1022 59 -859 0
-1022 60 -859 0
-1021 50 -859 0
-1021 51 -859 0
-1021 52 -859 0
-1021 53 -859 0
-1021 54 -859 0
-1021 55 -859 0
-1021 56 -859 0
-1021 57 -859 0
-1021 58 -859 0
-1021 59 -859 0
-1021 60 -859 0
-1020 50 -859 0
-1020 51 -859 0
-1020 52 -859 0
-1020 53 -859 0
-1020 54 -859 0
-1020 55 -859 0
-1020 56 -859 0
-1020 57 -859 0
-1020 58 -859 0
-1020 59 -859 0
-1020 60 -859 0
-1019 50 -859 0
-1019 51 -859 0
-1019 52 -859 0
-1019 53 -859 0
-1019 54 -859 0
-1019 55 -859 0
-1019 56 -859 0
-1019 57 -859 0
-1019 58 -859 0
-1019 59 -859 0
-1019 60 -859 0
-1018 50 -859 0
-1018 51 -859 0
-1018 52 -859 0
-1018 53 -859 0
-1018 54 -859 0
-1018 55 -859 0
-1018 56 -859 0
-1018 57 -859 0
-1018 58 -859 0
-1018 59 -859 0
-1018 60 -859 0
-1017 50 -859 0
-1017 51 -859 0
-1017 52 -859 0
-1017 53 -859 0
-1017 54 -859 0
-1017 55 -859 0
-1017 56 -859 0
-1017 57 -859 0
-1017 58 -859 0
-1017 59 -859 0
-1017 60 -859 0
-1016 50 -859 0
-1016 51 -859 0
-1016 52 -859 0
-1016 53 -859 0
-1016 54 -859 0
-1016 55 -859 0
-1016 56 -859 0
-1016 57 -859 0
-1016 58 -859 0
-1016 59 -859 0
-1016 60 -859 0
-1015 50 -859 0
-1015 51 -859 0
-1015 52 -859 0
-1015 53 -859 0
-1015 54 -859 0
-1015 55 -859 0
-1015 56 -859 0
-1015 57 -859 0
-1015 58 -859 0
-1015 59 -859 0
-1015 60 -859 0
-1027 50 -858 0
-1027 51 -858 0
-1027 52 -858 0
-1027 53 -858 0
-1027 54 -858 0
-1027 55 -858 0
-1027 56 -858 0
-1027 57 -858 0
-1027 58 -858 0
-1027 59 -858 0
-1027 60 -858 0
-1026 50 -858 0
-1026 51 -858 0
-1026 52 -858 0
-1026 53 -858 0
-1026 54 -858 0
-1026 55 -858 0
-1026 56 -858 0
-1026 57 -858 0
-1026 58 -858 0
-1026 59 -858 0
-1026 60 -858 0
-1025 50 -858 0
-1025 51 -858 0
-1025 52 -858 0
-1025 53 -858 0
-1025 54 -858 0
-1025 55 -858 0
-1025 56 -858 0
-1025 57 -858 0
-1025 58 -858 0
-1025 59 -858 0
-1025 60 -858 0
-1024 50 -858 0
-1024 51 -858 0
-1024 52 -858 0
-1024 53 -858 0
-1024 54 -858 0
-1024 55 -858 0
-1024 56 -858 0
-1024 57 -858 0
-1024 58 -858 0
-1024 59 -858 0
-1024 60 -858 0
-1023 50 -858 0
-1023 51 -858 0
-1023 52 -858 0
-1023 53 -858 0
-1023 54 -858 0
-1023 55 -858 0
-1023 56 -858 0
-1023 57 -858 0
-1023 58 -858 0
-1023 59 -858 0
-1023 60 -858 0
-1022 50 -858 0
-1022 51 -858 0
-1022 52 -858 0
-1022 53 -858 0
-1022 54 -858 0
-1022 55 -858 0
-1022 56 -858 0
-1022 57 -858 0
-1022 58 -858 0
-1022 59 -858 0
-1022 60 -858 0
-1021 50 -858 0
-1021 51 -858 0
-1021 52 -858 0
-1021 53 -858 0
-1021 54 -858 0
-1021 55 -858 0
-1021 56 -858 0
-1021 57 -858 0
-1021 58 -858 0
-1021 59 -858 0
-1021 60 -858 0
-1020 50 -858 0
-1020 51 -858 0
-1020 52 -858 0
-1020 53 -858 0
-1020 54 -858 0
-1020 55 -858 0
-1020 56 -858 0
-1020 57 -858 0
-1020 58 -858 0
-1020 59 -858 0
-1020 60 -858 0
-1019 50 -858 0
-1019 51 -858 0
-1019 52 -858 0
-1019 53 -858 0
-1019 54 -858 0
-1019 55 -858 0
-1019 56 -858 0
-1019 57 -858 0
-1019 58 -858 0
-1019 59 -858 0
-1019 60 -858 0
-1018 50 -858 0
-1018 51 -858 0
-1018 52 -858 0
-1018 53 -858 0
-1018 54 -858 0
-1018 55 -858 0
-1018 56 -858 0
-1018 57 -858 0
-1018 58 -858 0
-1018 59 -858 0
-1018 60 -858 0
-1017 50 -858 0
-1017 51 -858 0
-1017 52 -858 0
-1017 53 -858 0
-1017 54 -858 0
-1017 55 -858 0
-1017 56 -858 0
-1017 57 -858 0
-1017 58 -858 0
-1017 59 -858 0
-1017 60 -858 0
-1016 50 -858 0
-1016 51 -858 0
-1016 52 -858 0
-1016 53 -858 0
-1016 54 -858 0
-1016 55 -858 0
-1016 56 -858 0
-1016 57 -858 0
-1016 58 -858 0
-1016 59 -858 0
-1016 60 -858 0
-1015 50 -858 0
-1015 51 -858 0
-1015 52 -858 0
-1015 53 -858 0
-1015 54 -858 0
-1015 55 -858 0
-1015 56 -858 0
-1015 57 -858 0
-1015 58 -858 0
-1015 59 -858 0
-1015 60 -858 0
